FSRQ,DWJZ,LJJZ,JZZZL,SGZT,SHZT,FHSP
2013-10-25,1.6650,2.2020,-0.60,场内买入,场内卖出,
2013-10-24,1.6750,2.2140,-1.00,场内买入,场内卖出,
2013-10-23,1.6920,2.2340,-0.12,场内买入,场内卖出,
2013-10-22,1.6940,2.2360,-1.05,场内买入,场内卖出,
2013-10-21,1.7120,2.2580,1.24,场内买入,场内卖出,
2013-10-18,1.6910,2.2330,0.59,场内买入,场内卖出,
2013-10-17,1.6810,2.2210,-0.41,场内买入,场内卖出,
2013-10-16,1.6880,2.2290,-1.34,场内买入,场内卖出,
2013-10-15,1.7110,2.2560,-0.35,场内买入,场内卖出,
2013-10-14,1.7170,2.2640,-0.41,场内买入,场内卖出,
2013-10-11,1.7240,2.2720,1.89,场内买入,场内卖出,
2013-10-10,1.6920,2.2340,-1.86,场内买入,场内卖出,
2013-10-09,1.7240,2.2720,0.52,场内买入,场内卖出,
2013-10-08,1.7150,2.2610,0.94,场内买入,场内卖出,
2013-09-30,1.6990,2.2420,0.24,场内买入,场内卖出,
2013-09-27,1.6950,2.2370,0.41,场内买入,场内卖出,
2013-09-26,1.6880,2.2290,-1.69,场内买入,场内卖出,
2013-09-25,1.7170,2.2640,-0.75,场内买入,场内卖出,
2013-09-24,1.7300,2.2790,-2.26,场内买入,场内卖出,
2013-09-23,1.7700,2.3260,0.74,场内买入,场内卖出,
2013-09-18,1.7570,2.3110,0.11,场内买入,场内卖出,
2013-09-17,1.7550,2.3080,-2.28,场内买入,场内卖出,
2013-09-16,1.7960,2.3570,-0.66,场内买入,场内卖出,
2013-09-13,1.8080,2.3710,-1.36,场内买入,场内卖出,
2013-09-12,1.8330,2.4010,1.78,场内买入,场内卖出,
2013-09-11,1.8010,2.3630,0.17,场内买入,场内卖出,
2013-09-10,1.7980,2.3590,1.52,场内买入,场内卖出,
2013-09-09,1.7710,2.3270,5.35,场内买入,场内卖出,
2013-09-06,1.6810,2.2210,1.08,场内买入,场内卖出,
